Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3323373,41384052,2023,Non Tender,APBD,CV. BERSAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/Rehabilitasi Jaringan Irigasi Desa Mondan Kec. Hutabargot,SELESAI,110208000,110208000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3193373,40966301,2023,Non Tender,APBD,CV. Balakosa Consultant,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultan Perencanaan Pembangunan Ruang Guru Beserta Perabotnya (DAK),SELESAI,49672000,49672000
KAB. MANDAILING NATAL,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.30.0000,3728373,45265727,2023,Non Tender,APBDP,CV. ANUGRAH KARYA ABADI,Pengadaan Langsung,Pengadaan Barang,Belanja Modal Komputer Jaringan,SELESAI,65673150,65673150
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3705838,42382205,2023,E-Katalog 5.0,APBD,PT. ASTRA INTERNATIONAL TBK,E-Purchasing,Pengadaan Barang,HILUX DOUBLE CABIN 2.4 V (4X4) DSL A/T,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,494300000,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH DR. HUSNI THAMRIN - 1.02.0.00.0.00.02.0002,2891373,44134284,2023,Tender,APBD,CV. JOVAN MANDIRI,Tender,Pekerjaan Konstruksi,Rehab Ruang Radiology RSUD Natal,SELESAI,508031060,508031060
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3564373,40966261,2023,Non Tender,APBD,CV. HADITAMA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Jasa Konsultan Pengawasan Pembangunan Ruang Perpustakaan Beserta Perabotnya (DAK),SELESAI,49950000,49950000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,2696373,40403802,2023,Tender,APBD,MUTIARA INDAH,Tender,Pekerjaan Konstruksi,Perluasan SPAM Jaringan Perpipaan di Desa Aek Mata Kec. Panyabungan,SELESAI,857671127,857671127
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3498373,40966426,2023,Non Tender,APBD,CV. KENZO MAHAGANI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Toilet (Jamban) Beserta Sanitasinya SD Negeri 114 Pagaran Sigatal,SELESAI,139950000,139950000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3699373,45090408,2023,Non Tender,APBDP,CV. BINTANG BUDI MANDIRI,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi/Pemeliharaan Jalan Jambur Padang Matinggi - Tambiski,SELESAI,199000000,199000000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3508373,40966362,2023,Non Tender,APBD,CV. INOVASI GEMILANG,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Toilet (Jamban) Beserta Sanitasinya SD Negeri 329 Sukadamai,SELESAI,139950000,139950000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3960092,41733351,2023,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Ketokonazol/ Ketoconazole tablet/kapsul/kaplet 200 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,28000000,28000000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3712373,41023992,2023,Non Tender,APBD,CV. CENTRAL GRAFIKA PRINT,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang Kelas Baru TK Satu Atap Naga juang,SELESAI,122000001,122000001
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2823373,40966381,2023,Tender,APBD,CV. Tamaro Rejeki,Tender,Pekerjaan Konstruksi,Pembangunan ruang laboratorium komputer beserta perabotnya SD Negeri 068 Rumbio,SELESAI,214230625,214230625
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,5711240,42104658,2023,E-Katalog 5.0,BLUD,PT Ethica Industri Farmasi,E-Purchasing,Pengadaan Barang,Oxytocin/ Oksitosin inj 10 IU/ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,6264000,6264000
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,3369373,41341691,2023,Non Tender,APBD,CV.SYARAT TUJUH TUJUH,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/ Rehabilitasi Jalan Lingkungan di Desa Pintu Padang Julu Kec. Siabu,SELESAI,130440000,130440000
KAB. MANDAILING NATAL,BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.28.0000,3709373,44982456,2023,Non Tender,APBDP,CV. KREATIFITAS CEMERLANG,Pengadaan Langsung,Pengadaan Barang,Belanja Modal Personal  Computer,SELESAI,109113000,109113000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,3773085,42104658,2023,E-Katalog 5.0,BLUD,"PT. PYRIDAM FARMA, Tbk.",E-Purchasing,Pengadaan Barang,Analog insulin mix insulin inj 100 IU/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2800000,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3611373,44187388,2023,Non Tender,APBD,CV. AULIA RIZKI PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Desa Manambin Kecamatan Kotanopan Kab. Mandailing Natal,SELESAI,198000000,198000000
KAB. MANDAILING NATAL,DINAS PERDAGANGAN - 3.30.3.31.0.00.25.0000,3464373,41667210,2023,Non Tender,APBD,CV. CENTRAL GRAFIKA PRINT,Pengadaan Langsung,Pekerjaan Konstruksi,Pengecetan Pasar Simangambat Kecamatan Siabu,SELESAI,39720000,39720000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2799373,40966418,2023,Tender,APBD,CV. KARYA ANAK BANGSA,Tender,Pekerjaan Konstruksi,Pembangunan ruang laboratorium komputer beserta perabotnya SD Negeri 346 Kampung Kapas,SELESAI,227288750,227288750
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2860373,40966253,2023,Tender,APBD,CV. KARYA TIGA PRATAMA,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Perpustakaan Beserta Perabotnya SD Negeri 166 Purba Lamo,SELESAI,199665804,199665804
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,3371373,41341722,2023,Non Tender,APBD,cv. andalas raya,Pengadaan Langsung,Pekerjaan Konstruksi,Peningkatan Jalan Lingkungan menuju Mesjid Ar-Rasyid di Desa Tabuyung Kec. Muara Batang Gadis,SELESAI,130700000,130700000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3601373,42267873,2023,Non Tender,APBD,CV. MUBDI RN,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Kantor Cabang Kejaksaan Negeri Mandailing Natal di Kotanopan,SELESAI,149843000,149843000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,4244270,42104658,2023,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Ciprofloxacin hydrochloride(HCl)/ Ciprofloxacin Lactate/ Ciprofloxacin/ Siprofloksasin inf 2 mg/ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,5512500,5512500
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,3438373,41341677,2023,Non Tender,APBD,CV. PUTRA BARINGIN GROUP,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/ Rehabilitasi Rehabilitasi Jalan Lingkungan di Desa Salambue Kec. Panyabungan,SELESAI,139129000,139129000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3214373,43275817,2023,Non Tender,APBD,CV. KREASI KENANGA,Pengadaan Langsung,Pengadaan Barang,Belanja Modal Personal Computer,SELESAI,180341000,180341000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,3625647,42104658,2023,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Levofloxacin hemihydrate/ Levofloxacin/Levofloksasin tablet salut selaput/kaplet salut selaput/ kaptab salut selaput 500 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1760000,1760000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3528373,40966349,2023,Non Tender,APBD,CV. AMMAR MULIA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang UKS Beserta Perabotnya SD Negeri 220 Hutadangka,SELESAI,84240000,84240000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,5735360,42104658,2023,E-Katalog 5.0,BLUD,PT. NOVELL PHARMACEUTICAL LABORATORIES,E-Purchasing,Pengadaan Barang,Efedrin/Ephedrine HCl Inj 50 mg/ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1332000,1332000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,8078757,41733351,2023,E-Katalog 5.0,APBD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Salbutamol sulfate/ Salbutamol tablet/kapsul/kaplet 2 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,561000,561000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3636373,41023221,2023,Non Tender,APBD,CV. TIQA CEMERLANG,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Sedang / Berat Ruang Kelas SMP Negeri 2 Muara Batang Gadis,SELESAI,74800000,74800000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,8300773,45589099,2023,E-Katalog 5.0,APBDP,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Jasa Pengujian dan/atau Kalibrasi Nebulizer / Compressor Nebulizer / Ultrasound Nebulizer,PAKET SELESAI,3472493,3472493
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,8300773,45589099,2023,E-Katalog 5.0,APBDP,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,vJASA PENGUJIAN DAN/ATAU KALIBRASI SYRINGE PUMP,PAKET SELESAI,6455000,6455000
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,3385373,41341683,2023,Non Tender,APBD,CV. WIKASA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/ Rehabilitasi Jalan Lingkungan di Desa Manisak Kec. Ranto Baek,SELESAI,112500000,112500000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,3444977,42104658,2023,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Divalproex sodium / Valproat tablet lepas lambat/kaplet lepas lambat 500 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,8850000,8850000
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,3388373,41341711,2023,Non Tender,APBD,CV. BERSAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/ Rehabilitasi Jalan Lingkungan di Desa Aek Botung Kec. Muarasipongi,SELESAI,115100000,115100000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,8300773,45589099,2023,E-Katalog 5.0,APBDP,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Jasa Pengujian dan Kalibrasi Mobile X ray,PAKET SELESAI,2175000,2175000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,5441848,41733351,2023,E-Katalog 5.0,APBD,PT. Holi Pharma,E-Purchasing,Pengadaan Barang,Atapulgit tablet/kapsul/kaplet 600 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,23157000,23157000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3197373,40966258,2023,Non Tender,APBD,CV. MAYSAH PERMATA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultan Perencanaan Pembangunan Ruang Perpustakaan Beserta Perabotnya (DAK),SELESAI,49950000,49950000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,4854003,42104658,2023,E-Katalog 5.0,BLUD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,TP Disposable Syringe 3ML with Needle,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,18832000,18832000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,2678373,40378848,2023,Tender,APBD,CV.Tunjung Biru,Tender,Pekerjaan Konstruksi,Peningkatan Jalan Lumban Dolok - Siancing,SELESAI,489475000,489475000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,8300773,45589099,2023,E-Katalog 5.0,APBDP,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Jasa Pengujian dan/atau Kalibrasi Microscope,PAKET SELESAI,2075000,2075000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3528267,41733260,2023,E-Katalog 5.0,APBD,PT.MEGA PRATAMA MEDICALINDO,E-Purchasing,Pengadaan Barang,Uric Acid Test Strip,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,188570000,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,2671373,40375937,2023,Tender,APBD,CV. SYAHARANI BERSAUDARA,Tender,Pekerjaan Konstruksi,Lanjutan Pembangunan Jembatan Aek Pulogos Ruas Jalan Kayu Laut - Sirambas,SELESAI,973263060,973263060
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2828373,40966392,2023,Tender,APBD,CV. INSAN MANDIRI,Tender,Pekerjaan Konstruksi,Pembangunan ruang laboratorium komputer beserta perabotnya SD Negeri 144 Longat,SELESAI,215312037,215312037
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3527672,41733260,2023,E-Katalog 5.0,APBD,PT. Safelock Medical,E-Purchasing,Pengadaan Barang,IV Catheter Non Injection Port 24 G,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,230807500,230807500
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3320373,41384056,2023,Non Tender,APBD,NARAMON FAJRI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/Rehabilitasi Jaringan Irigasi Desa Parmompang Kec. Panyabungan Timur,SELESAI,110308000,110308000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3682373,44801999,2023,Non Tender,APBDP,CV. RENDER CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Pengawasan Kegiatan PAPBD Bidang Cipta Karya,SELESAI,12000001,12000001
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,3629272,42104658,2023,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Dopamin / Dopamine hidrochloride injeksi 40 mg/ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,407000,407000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,3264178,42104658,2023,E-Katalog 5.0,BLUD,PT. Mahakam Beta Farma,E-Purchasing,Pengadaan Barang,"Fentanil/ Fentanyl injeksi 0,05 mg/ml (i.m/i.v) ampul/vial @ 2 mL",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,11309600,11309600
KAB. MANDAILING NATAL,SEKRETARIAT DPRD KABUPATEN - 4.02.0.00.0.00.27.0000,3340373,41660287,2023,Non Tender,APBD,KENANGA MULTI TRADE,Pengadaan Langsung,Pengadaan Barang,Belanja Pakaian Dinas dan Atribur Pimpinan dan Anggota DPRD - Pakaian Sipil Harian,SELESAI,79476000,79476000
KAB. MANDAILING NATAL,BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.28.0000,3404373,43697622,2023,Non Tender,APBD,CV. INOVASI GEMILANG,Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Alat Tulis Kantor,SELESAI,74814000,74814000
KAB. MANDAILING NATAL,DINAS LINGKUNGAN HIDUP - 2.11.0.00.0.00.12.0000,3332373,41720308,2023,Non Tender,APBD,cv. bugis nauli,Pengadaan Langsung,Pekerjaan Konstruksi,Pemeliharaan Median Jalan Panyabungan Kab. Mandailing Natal,SELESAI,196800000,196800000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,7697859,42104658,2023,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,"Gliseril trinitrat/ Glyceryl trinitrate kapsul lepas lambat 2,5 mg",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,54630000,54630000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,8299479,46104696,2023,E-Katalog 5.0,APBDP,cv. bugis nauli,E-Purchasing,Pengadaan Barang,GORDYN BLACK AUT,PROSES KONTRAK PPK,115500000,115500000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2779373,41023199,2023,Tender,APBD,CV. BANGKIT BERSAMA GROUP,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Laboratorium Komputer Beserta Perabotnya SMP Swasta Bina Artha Mahkota,SELESAI,463768619,463768619
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,2771373,42267896,2023,Tender,APBD,CV. DWI LESTARI,Tender,Pekerjaan Konstruksi,Lanjutan Pembangunan Pasar Eks Bioskop Tapanuli Kec. Panyabungan,SELESAI,2136885376,2136885376
KAB. MANDAILING NATAL,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA - 2.14.0.00.0.00.15.0000,2766373,40047480,2023,Tender,APBD,CV. TORKIS LUBIS GROUP,Tender,Pekerjaan Konstruksi,Rehab Ringan Balai Penyuluh KB,SELESAI,511600348,511600348
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3527978,41733260,2023,E-Katalog 5.0,APBD,PT Medihop,E-Purchasing,Pengadaan Barang,"C43 T-Chromic Catgut Chromic 3-0, 90 cm Round Bodied, 1/2 circle, 26 mm",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,237762000,237762000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,7512144,42104658,2023,E-Katalog 5.0,BLUD,PT IDS MEDICAL SYSTEMS INDONESIA,E-Purchasing,Pengadaan Barang,PORTEX Blue Line Ultra Tracheostomy Kit 7.0 mm ID,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1185000,0
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3887402,41733351,2023,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,"Garam Oralit, serb",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,21600000,21600000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,8300773,45589099,2023,E-Katalog 5.0,APBDP,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Examination Lamp / Lampu Pemeriksaan / Lampu Sorot / Light Source,PAKET SELESAI,4340770,4340770
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3148373,40403633,2023,Non Tender,APBD,CV. RAJAWALI ENGINEERING CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Penyusunan Study Kelayakan Aek Bukit Marando,SELESAI,99000000,99000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,5041924,42104658,2023,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Kandesartan/ Candesartan/ Candesartan Cilexetil  tablet/kapsul/kaplet 8 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,897000,897000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3624396,41733260,2023,E-Katalog 5.0,APBD,PT MAKMUR JAYA HEALTHINDO,E-Purchasing,Pengadaan Barang,QILAN Disposable Syringe With Needle 3 ML,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,68747000,68747000
KAB. MANDAILING NATAL,DINAS PERDAGANGAN - 3.30.3.31.0.00.25.0000,3463373,41667215,2023,Non Tender,APBD,cv. andalas raya,Pengadaan Langsung,Pekerjaan Konstruksi,Pengecetan Pasar Maga Kecamatan Lembah Sorik Marapi,SELESAI,39745000,39745000
KAB. MANDAILING NATAL,BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.28.0000,3163373,41231988,2023,Non Tender,APBD,CV. KREASI KENANGA,Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,SELESAI,89954000,0
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,4167766,43463657,2023,E-Katalog 5.0,APBD,CV. AULIA RIZKI PRATAMA,E-Purchasing,Pengadaan Barang,Bibit Kakao,PROSES KONTRAK PPK,166779900,166779900
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3977538,41733351,2023,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Divalproex sodium / Valproat tabet lepas lambat/kaplet lepas lambat 250 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2200000,2200000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3580373,41023210,2023,Non Tender,APBD,CV. LASMANA KARYA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Toilet (Jamban) Beserta Sanitasinya SMP Negeri 1 Lembah Sorik Marapi,SELESAI,179860000,179860000
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,3429373,41341702,2023,Non Tender,APBD,CV AEK KAPIAS,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan Kelurahan Mompang Jae Kec. Panyabungan Utara,SELESAI,133749000,133749000
KAB. MANDAILING NATAL,BADAN PERENCANAAN PEMBANGUNAN RISET DAN INOVASI DAERAH - 5.01.5.05.0.00.28.0000,3617373,41673888,2023,Non Tender,APBD,CV. KREATIFITAS CEMERLANG,Pengadaan Langsung,Pengadaan Barang,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor Atau Bangunan Lainnya,SELESAI,47540000,47540000
KAB. MANDAILING NATAL,DINAS PEMUDA DAN OLAHRAGA - 2.19.0.00.0.00.20.0000,3740373,45395200,2023,Non Tender,APBDP,KENANGA MULTI TRADE,Pengadaan Langsung,Pengadaan Barang,Pengadaan Peralatan dan Perlengkapan Olahraga,SELESAI,136557750,0
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3574373,40966364,2023,Non Tender,APBD,CV.MULTI KENCANA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Toilet (Jamban) Beserta Sanitasinya SD Negeri 011 Hutapuli,SELESAI,141796000,141796000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3887402,41733351,2023,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Acetyl cysteine/ N-asetil sistein tablet/kapsul/kaplet 200 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,87199200,87199200
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3752373,45501848,2023,Non Tender,APBDP,CV. HABIBI PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan dan Rehabilitasi Jalan Usaha Tani Kel. Muarasoma Kec. Batang Natal,SELESAI,69900572,69900572
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3587373,41383923,2023,Non Tender,APBD,CV. BERSAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Renovasi/Perbaikan BPP di Ranto Baek,SELESAI,47300000,47300000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,7329192,41733260,2023,E-Katalog 5.0,APBD,PT. Setia Anugrah Medika,E-Purchasing,Pengadaan Barang,PAKET REAGEN HEMATOLOGI FOR BCC-3900 HEMATOLOGY ANALYZERS ( PACKAGE 2),PROSES KONTRAK PPK,55617000,0
