Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10401037,51322684,2024,E-Katalog 5.0,APBD,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Dental Unit,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2916000,2916000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9138759,51459102,2024,E-Katalog 5.0,BLUD,PT SANBE FARMA,E-Purchasing,Pengadaan Barang,"Larutan Infus mengandung Karbohidrat + Elektrolit (25.00g maltose, 3.00 g sodium chloride, 0.15 g potassium chloride, 0.10 g calcium chloride dihydrate dan 1.55 g sodium lactate)",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,11788320,11788320
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,4128373,52809585,2024,Non Tender,APBD,cv.hosmap,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Jasa Konsultan Review Kebijakan Bidang PKP,SELESAI,99345000,99345000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,11218016,53529595,2024,E-Katalog 5.0,BLUD,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,JASA PENGUJIAN DAN KALIBRASI CHART PROJECTOR,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,505000,505000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,2955373,49604336,2024,Tender,APBD,CV. TIGA MITRA KARYA,Tender,Pekerjaan Konstruksi,Pembangunan Baru SPAM Jaringan Perpipaan di Desa Ranto Nalinjang Kec. Rantobaek,SELESAI,6670602816,6670602816
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10936234,51459106,2024,E-Katalog 5.0,BLUD,NEO DUTA MANDIRI,E-Purchasing,Pengadaan Barang,FILM CR/DR RADIOLOGI 20 X 25,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,33000000,33000000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,3006373,50635521,2024,Tender,APBD,Bejana Utama,Tender,Pekerjaan Konstruksi,PEMBANGUNAN RUANG LABORATORIUM KOMPUTER BESERTA PERABOTNYA (DAK) SD NEGERI 004 SIHEPENG,SELESAI,238435847,238435847
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,11218016,53529595,2024,E-Katalog 5.0,BLUD,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,JASA PENGUJIAN DAN/ATAU KALIBRASI OVEN / DRY STERILISATOR / STERILISATOR KERING,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,640000,640000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,2990373,50635868,2024,Tender,APBD,Cv. Ujung Gurap Bersama,Tender,Pekerjaan Konstruksi,PEMBANGUNAN RUANG KELAS BARU BESERTA PERABOTNYA (DAK) SD NEGERI 382 SINGKUANG,SELESAI,680946459,680946459
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10309604,51459102,2024,E-Katalog 5.0,BLUD,PT. NOVELL PHARMACEUTICAL LABORATORIES,E-Purchasing,Pengadaan Barang,Efedrin/Ephedrine HCl Inj 50 mg/ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1332000,1332000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.22.0000,8982605,51084374,2024,E-Katalog 5.0,APBD,CV.RIZKI KARYA,E-Purchasing,Pengadaan Barang,MESIN CULTIVATOR PERTANIAN,PROSES KONTRAK PPK,189600000,189600000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10024377,51356108,2024,E-Katalog 5.0,APBD,PT.Imfarmind Farmasi Industri,E-Purchasing,Pengadaan Barang,Alopurinol tab 100 mg,PROSES KONTRAK PPK,15700000,15700000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,2993373,50635869,2024,Tender,APBD,CV. PUTRA BARINGIN GROUP,Tender,Pekerjaan Konstruksi,PEMBANGUNAN RUANG KELAS BARU BESERTA PERABOTNYA (DAK) SD NEGERI 393 TAGILANG,SELESAI,479567721,479567721
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8946540,49523780,2024,E-Katalog 5.0,APBD,PT. RONA NAMORA,E-Purchasing,Pengadaan Barang,Pasangan Batu dengan Mortar,PAKET SELESAI,60427000,60427000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9958999,51459102,2024,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Fenitoin/ Phenytoin Sodium Injeksi 50 mg/ml (100 mg/ 2 mL),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,383200,383200
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3926373,51780552,2024,Non Tender,APBD,CV. KENZO MAHAGANI,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Kantor Dinas Pekerjaan Umum dan Penataan Ruang,SELESAI,198931000,198931000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,9353207,51356109,2024,E-Katalog 5.0,APBD,PT. Setia Anugrah Medika,E-Purchasing,Pengadaan Barang,ARKRAY ARKRAY Spanclone Anti A Monoclonal,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,30140000,0
KAB. MANDAILING NATAL,DINAS KOPERASI USAHA KECIL DAN MENENGAH - 2.17.0.00.0.00.16.0000,9740794,52005333,2024,E-Katalog 5.0,APBD,CV. TERMINAL PRINT,E-Purchasing,Pengadaan Barang,MESIN PENGGILING GULA AREN,PROSES KONTRAK PPK,19620000,19620000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,9343388,51356109,2024,E-Katalog 5.0,APBD,PT MAKMUR JAYA HEALTHINDO,E-Purchasing,Pengadaan Barang,Intravenous Catheter Port 24 G,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,40000000,40000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9362805,51411949,2024,E-Katalog 5.0,APBD,PT. INDOMEDIK NIAGA PERKASA,E-Purchasing,Pengadaan Barang,Syringe Pump,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,103505400,103505400
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH DR. HUSNI THAMRIN - 1.02.0.00.0.00.02.0002,4059373,51354244,2024,Non Tender,APBD,PT . HIBAR WAHANA PERSADA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Tenaga Ahli-Jasa Konultan Pengawasan Pembangunan Gedung Ruang Farmasi (1 Kegiatan),SELESAI,49922250,49922250
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,11218016,53529595,2024,E-Katalog 5.0,BLUD,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Electrostimulator / TENS,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,587000,587000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,3011373,50635535,2024,Tender,APBD,CV. IKHWAN FIRDAUS,Tender,Pekerjaan Konstruksi,PEMBANGUNAN RUANG LABORATORIUM KOMPUTER BESERTA PERABOTNYA (DAK) SD NEGERI 084 SALAMBUE,SELESAI,219777442,219777442
KAB. MANDAILING NATAL,DINAS PERDAGANGAN - 3.30.3.31.0.00.23.0000,4132373,52861457,2024,Non Tender,APBD,CV. RENDER CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultansi Perencanaan Fisik Sarana dan Prasarana Bidang Pengembangan Perdagangan (Sumber Dana Insentif Fiskal) TA. 2024,SELESAI,29193000,29193000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10377838,51459102,2024,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Cetirizine hydrochloride(HCl)/ Cetirizine/ Setirizin sirup 5 mg/5 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4887400,4887400
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,10898187,53328228,2024,E-Katalog 5.0,APBD,CV. IKHWAN FIRDAUS,E-Purchasing,Pengadaan Barang,Seragam Sekolah SD,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,52614000,52614000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,3026373,50635528,2024,Tender,APBD,CV. NABILA,Tender,Pekerjaan Konstruksi,PEMBANGUNAN RUANG LABORATORIUM KOMPUTER BESERTA PERABOTNYA (DAK)  SD NEGERI 393 TAGILANG,SELESAI,232708002,232708002
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9376013,51459102,2024,E-Katalog 5.0,BLUD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,TP DISPOSABLE SYRINGE 50ML CT,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1482100,1482100
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,2989373,50635861,2024,Tender,APBD,CV. RANCANG CIPTA JAYA,Tender,Pekerjaan Konstruksi,PEMBANGUNAN RUANG KELAS BARU BESERTA PERABOTNYA (DAK) SD NEGERI 099 PROYEK BATANGGADIS,SELESAI,1059589962,1059589962
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9098725,51459102,2024,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Kandesartan/ Candesartan/ Candesartan Cilexetil  tablet/kapsul/kaplet 8 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1854000,1854000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9335458,51459102,2024,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Hidroklorotiazid/ Hydrochlorothiazide tablet/kapsul/kaplet 25 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,459000,459000
KAB. MANDAILING NATAL,DINAS PERHUBUNGAN - 2.15.0.00.0.00.14.0000,3855373,51617886,2024,Non Tender,APBD,HQ PRATAMA CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Konsultan Perencanaan Land Clearing Terminal Panyabungan,SELESAI,13500930,13500930
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,11226416,51356108,2024,E-Katalog 5.0,APBD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Amoksisilin/ Amoxicillin/ Amoxicillin Trihydrate tablet/kapsul/kaplet/kaptab 500 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,57040000,57040000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,9148790,51356249,2024,E-Katalog 5.0,APBD,PT. SERENITY INDONESIA,E-Purchasing,Pengadaan Barang,Lanset  Darah + eBsugar III Blood Glucose Test Strips Box @ 50 Strip (LS-06),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,563675000,563675000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10326517,51459102,2024,E-Katalog 5.0,BLUD,NEO DUTA MANDIRI,E-Purchasing,Pengadaan Barang,FILM CR/DR RADIOLOGI 20 X 25,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,22000000,22000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9205717,51459106,2024,E-Katalog 5.0,BLUD,PT.GLOBAL DISPOMEDIKA,E-Purchasing,Pengadaan Barang,METRA Gloves Latex Surgical Sterile Powdered Size 7.0,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2497500,2497500
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10812452,51356469,2024,E-Katalog 5.0,APBD,CV. TERMINAL PRINT,E-Purchasing,Pengadaan Barang,CETAK FORM SKRINING,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,6084000,6084000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10291985,51459102,2024,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Haloperidol inj 5 mg/mL (i.m.),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,235920,235920
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10023277,51356108,2024,E-Katalog 5.0,APBD,PT. PHARMA LABORATORIES,E-Purchasing,Pengadaan Barang,Griseofulvin  tablet/kapsul/kaplet 500 mg,PROSES KONTRAK PPK,20355000,20355000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9335458,51459102,2024,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Ketoprofen supositoria 100 mg KF,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3505500,3505500
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3842373,49526290,2024,Non Tender,APBD,CV. PUTRA BARINGIN GROUP,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Dl. Saba Gaja Kec. Panyabungan,SELESAI,90202000,90202000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,10575388,52657826,2024,E-Katalog 5.0,APBD,PT. RONA NAMORA,E-Purchasing,Pengadaan Barang,Bahan anti pengelupasan,PAKET SELESAI,1914900,1914900
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10761387,51459102,2024,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Sertralin tab sal 50 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4062000,4062000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10326517,51459102,2024,E-Katalog 5.0,BLUD,NEO DUTA MANDIRI,E-Purchasing,Pengadaan Barang,FILM CR/DR RADIOLOGI 35X43,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,9600000,9600000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9095668,51459102,2024,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,"Clonidine hydrochloride/ Clonidine/ Klonidin tablet/kapsul/kaplet 0,15 mg",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,149000,149000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3999373,49604326,2024,Non Tender,APBD,CV. CEMERLANG GEMILANG GROUP,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Baru SPAM Jaringan Perpipaan di KOMPI Mangga Dua Kec. Panyabungan,SELESAI,198800312,198800312
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10053838,51356108,2024,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Glimepiride/ Glimepirid tablet/kapsul/kaplet 2 mg,PROSES KONTRAK PPK,6000000,6000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10072674,51459102,2024,E-Katalog 5.0,BLUD,PT Glaxo Wellcome Indonesia,E-Purchasing,Pengadaan Barang,"Kombinasi KDT/FDC, setiap mL mengandung:  Salmeterol 50 mcg dan Flutikason propionat 250 mcg ih 250 mcg puff",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,9553896,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,4005373,52033073,2024,Non Tender,BLUD,CV. RENDER CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Biaya Konsultansi Pengawasan Prasarana IPAL,SELESAI,99855600,99855600
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9495229,51459102,2024,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Ketorolak/ Ketorolac / Ketorolac trometamol/ Ketorolac tromethamine inj 30 mg/ml (3%),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,7050000,7050000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10069801,51459102,2024,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Karbamazepin tab 200 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1893000,1893000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.22.0000,9428839,51775582,2024,E-Katalog 5.0,APBD,CV. SETYA SARI SUKSES,E-Purchasing,Pengadaan Barang,BIBIT AYAM KAMPUNG,PROSES KONTRAK PPK,299424000,299424000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.22.0000,8936301,51084613,2024,E-Katalog 5.0,APBD,CV. AULIA RIZKI PRATAMA,E-Purchasing,Pengadaan Barang,Bibit Bawang Merah,PROSES KONTRAK PPK,205251000,205251000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,9343007,51356109,2024,E-Katalog 5.0,APBD,PT Axion Jaya Alkesindo,E-Purchasing,Pengadaan Barang,IV Catheter 20 G,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,9800000,9800000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,2991373,50635862,2024,Tender,APBD,CV. RANCANG CIPTA JAYA,Tender,Pekerjaan Konstruksi,PEMBANGUNAN RUANG KELAS BARU BESERTA PERABOTNYA (DAK) SD NEGERI 120 HUTABARGOT,SELESAI,423353956,423353956
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH DR. HUSNI THAMRIN - 1.02.0.00.0.00.02.0002,4058373,51354244,2024,Non Tender,APBD,CV. EFOD DESIGN CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Tenaga Ahli- Jasa Konsultan Pengawasan Pembangunan Gedung Ruangan Poli dan Kebidanan (1 Kegiatan),SELESAI,49839000,49839000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9164544,51459106,2024,E-Katalog 5.0,BLUD,PT. B.BRAUN MEDICAL INDONESIA,E-Purchasing,Pengadaan Barang,Certofix Duo V 720,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2010756,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9098725,51459102,2024,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,"Levofloxacin hemihydrate/ Levofloxacin/ Levofloksasin inf 5 mg/mL, 100 mL",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,11750000,11750000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,3940373,50635360,2024,Non Tender,APBD,CV. NAMBURAK,Pengadaan Langsung,Pekerjaan Konstruksi,PEMBANGUNAN RUANG UKS BESERTA PERABOTNYA (DAK) SD NEGERI 177 PANJARINGAN,SELESAI,150000000,150000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10592284,51459106,2024,E-Katalog 5.0,BLUD,PT Surgika Alkesindo,E-Purchasing,Pengadaan Barang,Laryngeal Mask Airway 42-5010,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,696000,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,4031373,52044333,2024,Non Tender,BLUD,CV. RENDER CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Biaya Konsultansi Pengawasan Prasarana Air Bersih,SELESAI,59743190,59743190
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9095668,51459102,2024,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Pyridoxine/ Piridoksin (Vitamin B6) tablet/kapsul/kaplet 10 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,890000,890000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10091719,51356108,2024,E-Katalog 5.0,APBD,PT. MARIN LIZA FARMASI,E-Purchasing,Pengadaan Barang,"Salep 2-4, salep",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,19180800,19180800
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8894384,49523781,2024,E-Katalog 5.0,APBD,DEMBAN SIMPAR JAYA,E-Purchasing,Pengadaan Barang,"Gorong-gorong Pipa Beton Bertulang, diameter dalam 80 cm",PAKET SELESAI,19065200,19065200
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,10897926,53328247,2024,E-Katalog 5.0,APBD,CV. PARADISE PARK,E-Purchasing,Pengadaan Barang,Seragam Sekolah SMP,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,35631000,35631000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,9974996,52150713,2024,E-Katalog 5.0,APBD,CV. KREATIFITAS CEMERLANG,E-Purchasing,Pengadaan Barang,PASTA PAINTING,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3570000,3570000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10079335,51356108,2024,E-Katalog 5.0,APBD,NOVAPHARIN,E-Purchasing,Pengadaan Barang,Prednison/Prednisone tablet/kapsul/kaplet 5 mg,PROSES KONTRAK PPK,35250000,35250000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH DR. HUSNI THAMRIN - 1.02.0.00.0.00.02.0002,9620381,51354252,2024,E-Katalog 5.0,APBD,PT. MIMAR CITRA ABADI,E-Purchasing,Pengadaan Barang,HERNIOTOMY AND APPENDECTOMY SET,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,72300000,72300000
KAB. MANDAILING NATAL,DINAS PERHUBUNGAN - 2.15.0.00.0.00.14.0000,4087373,51617897,2024,Non Tender,APBD,CV. CONSULTANT PASAE ROBOE,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Konsultan Pengawasan Land Clearing Terminal Panyabungan,SELESAI,19647000,19647000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,11098807,51459102,2024,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Sertralin tab sal 50 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4062000,4062000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,10898187,53328228,2024,E-Katalog 5.0,APBD,CV. IKHWAN FIRDAUS,E-Purchasing,Pengadaan Barang,Buku Tulis (Standard),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,21600000,21600000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,10898187,53328228,2024,E-Katalog 5.0,APBD,CV. IKHWAN FIRDAUS,E-Purchasing,Pengadaan Barang,Seragam Sekolah (Pramuka Perempuan),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,42502000,42502000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,3021373,50635539,2024,Tender,APBD,CV. ANUGRAH KARYA ABADI,Tender,Pekerjaan Konstruksi,PEMBANGUNAN RUANG LABORATORIUM KOMPUTER BESERTA PERABOTNYA (DAK) SD NEGERI 120 HUTABARGOT,SELESAI,238727998,238727998
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9138667,51459102,2024,E-Katalog 5.0,BLUD,PT Otsuka Indonesia,E-Purchasing,Pengadaan Barang,"Kalium klorida / Potasium klorida injeksi 25 mg 7,46%, ampul @25 mL",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,454800,454800
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,11226416,51356108,2024,E-Katalog 5.0,APBD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Paracetamol/ Parasetamol sirup 120 mg / 5 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,80635500,80635500
KAB. MANDAILING NATAL,BAGIAN KESEJAHTERAAN RAKYAT - 4.01.5.06.0.00.24.0002,9082946,51381295,2024,E-Katalog 5.0,APBD,KENANGA MULTI TRADE,E-Purchasing,Pengadaan Barang,KAIN SARUNG COTTON,PAKET SELESAI,166725000,166725000
