Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MANDAILING NATAL,BAGIAN PENGADAAN BARANG DAN JASA SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0005,1825370,36366302,2022,E-Katalog 5.0,APBD,CV. KREASI KENANGA,E-Purchasing,Pengadaan Barang,Penghapus Karet Pelikan,PROSES KONTRAK PPK,19800,19800
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2926373,37021535,2022,Non Tender,APBDP,CV. PUTRA PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi/Pemeliharaan Jembatan Gantung/Rambin Gunung Tua Jae Kec. Panyabungan,SELESAI,198750000,198750000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,717620,35761991,2022,E-Katalog 5.0,BLUD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Infusion Set Anak,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3850000,3850000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671972,34281017,2022,E-Katalog 5.0,APBD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Paracetamol/ Parasetamol sirup 120 mg / 5 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1160000,1160000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2746373,36390168,2022,Non Tender,APBD,CV. CENDANA,Pengadaan Langsung,Pekerjaan Konstruksi,",Pembangunan Irigasi Tersier Saba Bolak Desa Lubuk Kapundung I Kec. Muara batang Gadis Kab. Mandailing Natal (BKP)",SELESAI,198700000,198700000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671417,34281017,2022,E-Katalog 5.0,APBD,PT Yarindo Farmatama,E-Purchasing,Pengadaan Barang,Diazepam tablet/kapsul/kaplet 2 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,7000000,7000000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,938526,34281364,2022,E-Katalog 5.0,APBD,PT Sinaraya Nugraha Ahmadaris Medika,E-Purchasing,Pengadaan Barang,"Pembalut Elastis 15 cm x 4,55 m",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,9055000,9055000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,969026,35761991,2022,E-Katalog 5.0,BLUD,PT Ferron Par Pharmaceuticals,E-Purchasing,Pengadaan Barang," Moxifloxacin hydrochloride (HCl)/ Moxifloxacin/ Moksifloksasin tts mata 0,5% (G) ",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2443100,2443100
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2608373,35202609,2022,Non Tender,APBD,CV. AULIA RIZKI PRATAMA,Pengadaan Langsung,Pengadaan Barang,Belanja Bahan - Bahan / Bibit Tanaman,SELESAI,94250000,94250000
KAB. MANDAILING NATAL,BAGIAN PENGADAAN BARANG DAN JASA SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0005,1825370,36366302,2022,E-Katalog 5.0,APBD,CV. KREASI KENANGA,E-Purchasing,Pengadaan Barang,Pensil 2B,PROSES KONTRAK PPK,55573,55573
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,704084,34281017,2022,E-Katalog 5.0,APBD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Difenhidramin/ Diphenhydramine injeksi 10 mg/ml ( i.v./i.m.),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,37125000,37125000
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2492373,35538491,2022,Non Tender,APBD,CV. AUR LAS,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan di Desa Banjar Aur Kec. Batahan,SELESAI,141290000,141290000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2644373,35573687,2022,Non Tender,APBD,CV. KENZO MAHAGANI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Toilet (Jamban) Beserta Sanitasinya (DAK) - SD Negeri 370 Taluk Balai,SELESAI,99929000,99929000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,908226,34279202,2022,E-Katalog 5.0,APBD,PT. SINKO PRIMA ALLOY,E-Purchasing,Pengadaan Barang,DIGITAL SCALE / TIMBANGAN DIGITAL BMI + BODY FAT DIGIT-PRO BMI + BODY FAT,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1092000,1092000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3014373,37534050,2022,Non Tender,APBDP,CV. RAFLI AKBAR,Pengadaan Langsung,Pengadaan Barang,Belanja Bibit Padi Untuk Wilayah Mandailing Julu,SELESAI,198829000,198829000
KAB. MANDAILING NATAL,BAGIAN PENGADAAN BARANG DAN JASA SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0005,1825370,36366302,2022,E-Katalog 5.0,APBD,CV. KREASI KENANGA,E-Purchasing,Pengadaan Barang,Penggaris Plastik Uk 30 cm,PROSES KONTRAK PPK,17325,17325
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1386619,35761991,2022,E-Katalog 5.0,BLUD,PT Otsuka Indonesia,E-Purchasing,Pengadaan Barang,Dextrose monohydrat - Dextrose anhydrat 40%,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1680000,1680000
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2460373,35538480,2022,Non Tender,APBD,CV. ASTRY TRY PUTRA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan di Lintas Barat Kec. Panyabungan,SELESAI,146990000,146990000
KAB. MANDAILING NATAL,BADAN KESATUAN BANGSA DAN POLITIK - 8.01.0.00.0.00.56.0000,363447,34015162,2022,E-Katalog 5.0,APBD,PT. ASTRA INTERNATIONAL TBK-TSO,E-Purchasing,Pengadaan Barang,NEW RUSH 1.5 S A/T GR SPORT VIN 2021,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,294000000,294000000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2600373,35597992,2022,Tender,APBD,CV. BANGKIT JAYA,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Laboratorium IPA Beserta Perabotnya (DAK) - SMP Negeri 5 Sinunukan,SELESAI,452638392,452638392
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1098385,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Valsartan tablet/kapsul/kaplet 80 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1191000,1191000
KAB. MANDAILING NATAL,BAGIAN KESEJAHTERAAN RAKYAT SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0002,2445373,35767055,2022,Non Tender,APBD,CV. KREATIFITAS CEMERLANG,Pengadaan Langsung,Pengadaan Barang,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat,SELESAI,83916000,0
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671905,34281017,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Loratadine/ Loratadin tablet/kapsul/kaplet 10 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,22200000,22200000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,2254874,35761991,2022,E-Katalog 5.0,BLUD,PT. Beta Pharmacon,E-Purchasing,Pengadaan Barang,"Analog insulin rapid acting inj 100 IU/mL (cartridge disposible, penfill cartridge)",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,17900000,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1557145,35761991,2022,E-Katalog 5.0,BLUD,PT.GLOBAL DISPOMEDIKA,E-Purchasing,Pengadaan Barang,Surgical Gloves Size 6.5,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4105800,0
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2592373,35598033,2022,Tender,APBD,cv. andalas raya,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Laboratorium Komputer Beserta Perabotnya - SMP Negeri 3 Batang Natal,SELESAI,412399390,412399390
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2896373,37007520,2022,Non Tender,APBDP,CV. AULIA RIZKI PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Peningkatan Jalan Sidojadi - Malintang Julu,SELESAI,198700000,198700000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2669373,35250585,2022,Non Tender,APBD,CV. NABILA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan / Rehabilitasi Jalan Usaha Tani Saba Hapesong Desa Malintang Kec. Bukit Malintang,SELESAI,64148000,64148000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2687373,35247916,2022,Non Tender,APBD,CV. PUTRA PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan / Rehabilitasi Jaringan irigasi Desa Muaramais Kec. Tambangan,SELESAI,158775000,158775000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3009373,37532585,2022,Non Tender,APBDP,CV. SINAR JAYA ABADI,Pengadaan Langsung,Pengadaan Barang,Pengadaan Bibit Bawang Merah,SELESAI,179800000,179800000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,2372571,35761991,2022,E-Katalog 5.0,BLUD,PT. EMJEBE PHARMA,E-Purchasing,Pengadaan Barang,"Asetat Ringer / Ringer asetat, @ 500 mL",PROSES KONTRAK PPK,1936000,1936000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,938526,34281364,2022,E-Katalog 5.0,APBD,PT Sinaraya Nugraha Ahmadaris Medika,E-Purchasing,Pengadaan Barang,"Kasa 55, 10 cm x 3,6 m",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,13220000,13220000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2694373,35247838,2022,Non Tender,APBD,cv. winda utama,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan / Rehabilitasi Jaringan irigasi Bondat Saba Maino Desa Panyabungan Jae Kec. Panyabungan,SELESAI,103109000,103109000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,957683,36117099,2022,E-Katalog 5.0,APBD,PT. Kemika Karya Pratama,E-Purchasing,Pengadaan Barang,Biolarvasida Pembasmi Jentik Nyamuk,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,319788700,319788700
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2914373,36033972,2022,Non Tender,APBD,CV. CIKAS NUSANTARA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Penyusunan Detail Engineering Design (DED) Pasar Lintas Timur,SELESAI,49965000,49965000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,938526,34281364,2022,E-Katalog 5.0,APBD,PT Sinaraya Nugraha Ahmadaris Medika,E-Purchasing,Pengadaan Barang,10 cm x 5 m,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,15894500,15894500
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,708624,35761991,2022,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Lorazepam tablet/kapsul/kaplet 2 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1230000,1230000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,3074373,37502723,2022,Non Tender,APBDP,CV. WIKASA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Pagar SMP Negeri 5 Siabu,SELESAI,99767000,99767000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2952373,37403029,2022,Non Tender,APBDP,CV. HABIBI PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Aula Kantor Camat Batang Natal,SELESAI,199340000,199340000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1385036,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Cefazolin sodium/ Sefazolin serbuk injeksi 1.000 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,316150,316150
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671972,34281017,2022,E-Katalog 5.0,APBD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Diazepam tablet/kapsul/kaplet 5 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,21600000,21600000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,841457,35761991,2022,E-Katalog 5.0,BLUD,PT. EMJEBE PHARMA,E-Purchasing,Pengadaan Barang,"Ringer Laktat/ Ringer Lactate, @500 mL ",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,38515000,38515000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2906373,37045603,2022,Non Tender,APBDP,CV. BILLINDO ENGINEERING CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultan Perencanaan Kegiatan SPAM P.APBD 2022,SELESAI,46500000,46500000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1585692,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Betahistin/Betahistine Mesilate/Betahistine Mesylate tablet/kapsul/kaplet 6 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,440000,440000
KAB. MANDAILING NATAL,SEKRETARIAT DPRD KABUPATEN - 4.02.0.00.0.00.27.0000,2932373,35792896,2022,Non Tender,APBD,CV. DAME LANGGENG,Pengadaan Langsung,Pengadaan Barang,Belanja Laptop Bagian Persidangan dan Perundang - Undangan,SELESAI,74758000,74758000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,704685,34281364,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Alcohol Swabs,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,19704000,19704000
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2624373,35538432,2022,Non Tender,APBD,CV. MATAHARI ABADI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan di Desa Bonda Kase Kec. Natal,SELESAI,134440000,134440000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2939373,37401692,2022,Non Tender,APBDP,CV. RENDER CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultan Pengawasan Program Penataan Bangunan Gedung untuk kegiatan PAPBD,SELESAI,99723001,99723001
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,3100373,37854194,2022,Non Tender,APBDP,PT. ATHAYA MANDIRI KONSULINDO,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultansi Pendataan dan Penyusunan Data Teknis Daerah Irigasi melalui aplikasi e_ paksi,SELESAI,49200000,49200000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2863373,37021023,2022,Non Tender,APBDP,cv. winda utama,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jembatan/Plat Beton Ruas Jalan Tunas Karya - Sikara-Kara III,SELESAI,198750000,198750000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2905373,37045649,2022,Non Tender,APBDP,CV. RAJAWALI ENGINEERING CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultan Perencanaan Peningkatan dan Perluasaan SPAM Wilayah Mandailing Godang TA. 2023,SELESAI,99000000,99000000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,921399,34280870,2022,E-Katalog 5.0,APBD,PT. RAJAWALI NUSINDO,E-Purchasing,Pengadaan Barang,CYBOW Reader 300 and Accessories,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,52480000,0
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,3050373,37516587,2022,Non Tender,APBDP,CV. FERDIAN PUTRA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/ Rehabilitasi Jalan Lingkungan di Desa Sayur Maincat Kec. Kotanopan,SELESAI,140760000,140760000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,707948,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Furosemid/ Furosemide inj 10 mg/mL (i.v./i.m),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4615000,4615000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2973373,37048709,2022,Non Tender,APBDP,cv. winda utama,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Desa Panyabungan Tonga Kecamatan Panyabungan,SELESAI,98500000,98500000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2962373,37400870,2022,Non Tender,APBDP,CV. WIKASA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi dan Penambahan Aula Kantor Lurah Pasar Hilir,SELESAI,149365000,149365000
KAB. MANDAILING NATAL,DINAS LINGKUNGAN HIDUP - 2.11.0.00.0.00.12.0000,1924988,37296181,2022,E-Katalog 5.0,APBDP,PT Krama Yudha Tiga Berlian Motors,E-Purchasing,Pengadaan Barang,CANTER FE 74 HD N (6W) DUMP TRUCK SAMPAH - SHI BTE PRAKARSA ENERGI,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,543457100,543457100
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2733373,34657571,2022,Non Tender,APBD,CV. BINA FAJAR,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Tanggul Sungai Aek Sirambas Kecamatan Panyabungan Barat,SELESAI,98200000,98200000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2982373,37047928,2022,Non Tender,APBDP,CV. POLO CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultansi Pengawasan Paket P.APBD Kegiatan Pengelolaan SDA Dan Bangunan Pengaman Pantai Pada Wilayah Sungai (WS) Dalam 1 (Satu) Daerah Kabupaten Mandailing Natal,SELESAI,69500000,69500000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671565,34281017,2022,E-Katalog 5.0,APBD,PT. Kalventis Sinergi Farma,E-Purchasing,Pengadaan Barang,Bisakodil suppositoria 10 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,6487500,6487500
KAB. MANDAILING NATAL,DINAS PERPUSTAKAAN DAN KEARSIPAN - 2.23.2.24.0.00.21.0000,2453373,35828415,2022,Non Tender,APBD,CV. KREASI KENANGA,Pengadaan Langsung,Pengadaan Barang,Belanja Modal Bahan Perpustakaan Tercetak,SELESAI,114000000,114000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1057697,35761991,2022,E-Katalog 5.0,BLUD,PT. NOVELL PHARMACEUTICAL LABORATORIES,E-Purchasing,Pengadaan Barang,Warfarin sodium/ Warfarin sodium clathrate/ Warfarin tablet/kapsul/kaplet 2 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2007000,2007000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2562373,34695205,2022,Tender,APBD,cv.citra pramatra,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultansi Pengawasan Kegiatan Kontraktual ( Kegiatan Penunjang DAK 2022 ),SELESAI,148629000,148629000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2482373,34003675,2022,Tender,APBD,CV .GADING MAS,Tender,Pekerjaan Konstruksi,Rehabilitasi/Pemeliharaan Jalan Prof. Andi Hakim Nasution,SELESAI,1818524200,1818524200
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,822204,34279496,2022,E-Katalog 5.0,APBD,PT.Surya Khatulistiwa Nusantara,E-Purchasing,Pengadaan Barang,"vaginal specula, GRAVE Fig. 2, 95x35mm",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4357200,0
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2605373,35071359,2022,Non Tender,APBD,CV.RIZKI KARYA,Pengadaan Langsung,Pengadaan Barang,Belanja Bahan - Bahan / Bibit Ternak / Bibit Ikan - Bibit Ayam Kampung,SELESAI,150150000,150150000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2974373,37048156,2022,Non Tender,APBDP,CV. KENZO MAHAGANI,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Tanggul Sungai Aek Mata Kel. Pasar Hilir Kecamatan Panyabungan,SELESAI,147700000,147700000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2870373,37006513,2022,Non Tender,APBDP,CV. MEDTAN CIPTA UTAMA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Penyusunan Dokumen Perencanaan Jalan Wil. III,SELESAI,99222900,99222900
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2805373,35573912,2022,Non Tender,APBD,CV. ANUGERAH AZKA WAHANA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang Kelas Baru - SD Negeri 383 Batu Mundom,SELESAI,194249000,194249000
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2623373,35538537,2022,Non Tender,APBD,CV. MATAHARI ABADI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan di Desa Tombang Kaluang Kec. Batang Natal,SELESAI,134450000,134450000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,912728,34280552,2022,E-Katalog 5.0,APBD,PT. SINKO PRIMA ALLOY,E-Purchasing,Pengadaan Barang,PENGUKUR PANJANG BAYI MTR-BABY 001,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,86862600,86862600
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1482588,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Norepinephrine bitartate/ Norepinephrine bitartate monohydrate / Norepinephrine/ Norepinephrine base/ Norepinefrin inj 1 mg/ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,629800,629800
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2824373,36578400,2022,Non Tender,APBD,FUTURINDO MANDIRI SEJAHTERA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jaringan Irigasi di Desa Saba Dolok Kec. Kotanopan Kab. Mandailing Natal (BKP),SELESAI,195000000,195000000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2501373,34699553,2022,Tender,APBD,CV.ESHAN PRAKARSA,Tender,Pekerjaan Konstruksi,Peningkatan Jalan Dalam Kota Panyabungan,SELESAI,1112713000,1112713000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,907814,34278983,2022,E-Katalog 5.0,APBD,PT. Kemika Karya Pratama,E-Purchasing,Pengadaan Barang,IK VECTOR CONTROL SUPER,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,179211000,0
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,939891,34281364,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Larutan Giemsa,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,12659200,12659200
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,2254773,35761991,2022,E-Katalog 5.0,BLUD,PT AstraZeneca Indonesia,E-Purchasing,Pengadaan Barang,"Budesonid cairan inhalasi 0,25mg/mL, respoules 2 mL",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1047800,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2915373,36033983,2022,Non Tender,APBD,CV Rekayasa Geomatika Indonesia,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Penyusunan Detail Engineering Design (DED) Tata Kota,SELESAI,49978400,49978400
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,3007373,37048369,2022,Non Tender,APBDP,CV. NABILA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Bondar Saba Uduk Inpres Desa Tangga Bosi III Kecamatan Siabu,SELESAI,98000000,98000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1295197,35761991,2022,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Omeprazol/Omeprazole tablet/kapsul/kaplet 20 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2580000,2580000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1482588,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Ketorolak/ Ketorolac / Ketorolac trometamol/ Ketorolac tromethamine inj 30 mg/ml (3%),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,8800000,8800000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,908289,34279202,2022,E-Katalog 5.0,APBD,PT. SINKO PRIMA ALLOY,E-Purchasing,Pengadaan Barang,DIGITAL SCALE / TIMBANGAN DIGITAL BMI + BODY FAT DIGIT-PRO BMI + BODY FAT,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3276000,3276000
